,danceability,energy,valence,tempo,loudness,mode,key,Genre,similarity_self,similarity_between
62,0.3250409630217785,0.4886883731654503,0.39789129233839204,0.4733167895797057,0.6938909894188822,1.0,0.8181818181818182,Pop/Rock,0.5475611653558614,0.5187728568555654
63,0.5442562397912885,0.3841730621942417,0.7175835519613507,0.4845319260928448,0.7133507683964424,1.0,0.2727272727272727,International,0.6735696449511082,0.603003133141191
64,0.5087457531760434,0.5473582173791002,0.5622201848448248,0.4822936062458033,0.7319119494805852,1.0,0.6363636363636364,Pop/Rock,0.758902326551895,0.7309211450336206
65,0.5676785220054446,0.23156061632849465,0.5110774940923175,0.4815900007966586,0.6415134131938586,1.0,0.6363636363636364,Vocal,0.73896456153369,0.5604816677874109
66,0.3981950068058075,0.7638052630523697,0.43156378931890993,0.588424142169415,0.7670151680686448,1.0,0.09090909090909091,Pop/Rock,0.5312258844915448,0.4123492526807173
67,0.3981950068058075,0.7638052630523697,0.43156378931890993,0.588424142169415,0.7670151680686448,1.0,0.09090909090909091,Pop/Rock,0.5312258844915448,0.4123492526807173
68,0.5676785220054446,0.23156061632849465,0.5110774940923175,0.4815900007966586,0.6415134131938586,1.0,0.6363636363636364,Avant-Garde,0.635092054196895,0.5680115430637742
69,0.5375758405172414,0.353908307602855,0.6255927017801818,0.5482078442418654,0.5891994143025863,1.0,0.6363636363636364,Pop/Rock,0.5720841793149047,0.6760356346776486
70,0.5130348888384755,0.38115162001764374,0.5882012750091897,0.47076124426690336,0.6451023006098002,1.0,0.0,Jazz,0.441123494390919,0.41206529220098453
71,0.5956142309437387,0.33972680848504294,0.5060706768891456,0.45560671753900783,0.6240868726650437,1.0,0.0,Pop/Rock,0.34790770393814063,0.4253679980275503
72,0.5956142309437387,0.33972680848504294,0.5060706768891456,0.45560671753900783,0.6240868726650437,1.0,0.0,Pop/Rock,0.34790770393814063,0.4253679980275503
73,0.4721036263611615,0.18736995649210036,0.3790804757653731,0.46697547941775636,0.5866906852418713,1.0,0.0,Jazz,0.4009958005942913,0.28386959259144195
74,0.41628112862976396,0.7803934086534604,0.466703396523657,0.5669403479121854,0.7461108593362096,1.0,0.18181818181818182,Pop/Rock,0.6188045535201212,0.481586572216811
75,0.7034596188747732,0.5491211534605822,0.6270356561466155,0.5092248130697531,0.672987217575743,1.0,0.09090909090909091,R&B;,0.47764273043528216,0.5061533076009372
76,0.4409255898366605,0.8508835241398668,0.49073080186945334,0.5562985347172432,0.8517313022728916,1.0,0.8181818181818182,Pop/Rock,0.6011013517032049,0.43049578474194194
77,0.7034596188747732,0.5491211534605822,0.6270356561466155,0.5092248130697531,0.672987217575743,1.0,0.09090909090909091,International,0.5194341884236369,0.5061113806716501
78,0.7034596188747732,0.5491211534605822,0.6270356561466155,0.5092248130697531,0.672987217575743,1.0,0.09090909090909091,R&B;,0.47764273043528216,0.5061533076009372
79,0.4009586377041742,0.8815847080760285,0.7381118972850915,0.7448530164908328,0.8573876305767794,1.0,0.8181818181818182,Pop/Rock,0.48366989280368944,0.3308238115968434
80,0.48919790267695096,0.39609108188307,0.49024995746468525,0.5418512473397294,0.6557081026296127,1.0,0.6363636363636364,Pop/Rock,0.6419235966257664,0.7000489917973085
81,0.3911443704627949,0.1873977604459058,0.25959346531533906,0.42758209737444086,0.6155416833377523,1.0,0.9090909090909091,Vocal,0.49924078522117155,0.3039613457852165
82,0.7640105762250454,0.518156752746812,0.9094789108858898,0.5262330647455815,0.7437423795704885,1.0,0.8181818181818182,Latin,0.50940473700698,0.4246295828967026
83,0.47743491379310343,0.23588653159836392,0.5206955983826077,0.46870184597175285,0.5652449080479164,1.0,0.45454545454545453,Jazz,0.6470053933525368,0.5530834735571892
84,0.36702356170598904,0.8983154382869516,0.6603640791892034,0.6092169711040549,0.8649729993251224,1.0,0.09090909090909091,Pop/Rock,0.4607278038126781,0.3158752895702057
85,0.5651791311252268,0.33816041683374765,0.5459588279157696,0.47588287240943694,0.6831351517269638,1.0,0.36363636363636365,Country,0.7287918729864595,0.6487045536986951
86,0.4580673128402903,0.22461901916753543,0.3454771527595442,0.4140805541329509,0.5365403222540914,1.0,0.0,Country,0.28749214547100155,0.28738438329494664
87,0.4580673128402903,0.22461901916753543,0.3454771527595442,0.4140805541329509,0.5365403222540914,1.0,0.0,Jazz,0.39536334251189886,0.2770115996766431
88,0.4580673128402903,0.22461901916753543,0.3454771527595442,0.4140805541329509,0.5365403222540914,1.0,0.0,Jazz,0.39536334251189886,0.2770115996766431
89,0.5423832304900181,0.5101267503408453,0.5981912975896655,0.433456690794041,0.6976020248740631,1.0,0.6363636363636364,Pop/Rock,0.7072739130099297,0.7346960535625353
90,0.6106184097096189,0.5309367230732215,0.6538844688336922,0.4861964412122868,0.6810647441490516,1.0,0.18181818181818182,Country,0.6373104047080516,0.5942781656703982
91,0.3742705047640653,0.7423442848263693,0.4140250391219871,0.5582424061365473,0.7917802551037624,1.0,0.18181818181818182,Pop/Rock,0.6044634079656634,0.47050140208814784
92,0.6059046540381124,0.686706553252065,0.6071445644068687,0.5203831643279045,0.7116975998457423,1.0,0.0,Pop/Rock,0.4548565505715091,0.41810241557113104
93,0.49062197254990925,0.47661177119255754,0.5341046515780076,0.509880192222336,0.672507451372653,1.0,0.18181818181818182,Pop/Rock,0.5837631475841956,0.6066626747086257
94,0.4423946166061706,0.42829727123265693,0.5133563661187839,0.44740724162654916,0.6465308149147967,1.0,0.8181818181818182,Pop/Rock,0.550806529730987,0.5835286853007184
95,0.4675057055353902,0.564867842248777,0.5295750123404925,0.5183462107503386,0.727028595386729,1.0,0.8181818181818182,Pop/Rock,0.6375041160309658,0.5935310003927399
96,0.40791192377495467,0.7904576078675113,0.5340075649845087,0.5515552778631341,0.7830129490226325,1.0,0.8181818181818182,Pop/Rock,0.6295591038183246,0.477975132787003
97,0.4554991617513611,0.35970293828695166,0.4598639983195925,0.4730918285590723,0.6379060389500831,1.0,0.0,Easy Listening,0.53456674590758,0.40158694283195595
98,0.1439855297186933,0.26021056921164487,0.11389732500131285,0.3762827295799333,0.6171896587047169,1.0,0.45454545454545453,Easy Listening,0.5749229187735276,0.2905162051236031
99,0.5755981488203266,0.720792297898789,0.7302849761067058,0.5976480589982587,0.7353018614813566,1.0,0.0,Pop/Rock,0.42479745730247687,0.3756479342870388
100,0.44177657554446453,0.579242782099607,0.66631243921651,0.5099945901191574,0.7227498358601075,1.0,0.18181818181818182,Pop/Rock,0.6020055039131226,0.5740952384425817
101,0.5441061354355716,0.3976359080519689,0.5903004568607887,0.4514270004666143,0.6812032767721565,1.0,0.6363636363636364,Country,0.8123754783902443,0.6829366219774775
102,0.5442290245009074,0.5303282911620819,0.6537148716063645,0.4575284236402745,0.755820356455928,1.0,0.18181818181818182,Blues,0.6357049595204696,0.6072180542241181
103,0.6188075215517241,0.6361977704707675,0.6031614745575802,0.45228894522403185,0.788264082961749,1.0,0.8181818181818182,Pop/Rock,0.6161894402993946,0.5720339195214674
104,0.40095389292196015,0.6224843963028309,0.6214998802709657,0.5152682958334757,0.6996117158764974,1.0,0.18181818181818182,Pop/Rock,0.6141027746976292,0.5590419433260013
105,0.5630172413793103,0.4104787873927339,0.5779278475030194,0.4767449213015124,0.6965361421099568,1.0,0.18181818181818182,Country,0.6228852896328408,0.5815914744678155
106,0.4238747731397459,0.30550886197770466,0.49725988552223915,0.4774079005770084,0.6449178336426522,1.0,0.6363636363636364,Pop/Rock,0.5561226833372159,0.643855336432923
107,0.5390511910163338,0.41628802229529227,0.6580124119098881,0.538688809792072,0.6792870223432718,1.0,0.18181818181818182,Latin,0.5638630936208957,0.5749036508750984
108,0.47318161411070775,0.6485528009463469,0.6185141973428556,0.5397324217282939,0.6852606833136493,1.0,0.6363636363636364,Pop/Rock,0.7726361235995469,0.678266589953295
109,0.4938794033575318,0.5041412904001924,0.5732888084860579,0.5280740164111668,0.6572310043626021,1.0,0.8181818181818182,Pop/Rock,0.6001588282578922,0.604426920466137
110,0.5608078073956442,0.6073998205549762,0.29127699207057717,0.5359194077412452,0.7933704581696354,0.0,0.0,R&B;,0.05565257497140541,-0.009700802478207926
111,0.5047321926043556,0.4084830379340765,0.5807183658037074,0.5015369302468503,0.6646476444358745,1.0,0.45454545454545453,Jazz,0.6670488310334222,0.7257911144819913
112,0.339788850952813,0.8323901124789477,0.3376069726408654,0.5602309632740391,0.8234776558364868,1.0,0.8181818181818182,Pop/Rock,0.5487003806027242,0.3803255241408514
113,0.5659047788112521,0.5926592158553212,0.7018613380244709,0.5210737592042518,0.7345012687700354,1.0,1.0,R&B;,0.4249240218191831,0.44638220269123385
114,0.4671408858892922,0.7694654643515919,0.6465927700467364,0.5823982940125416,0.7906040613415604,1.0,0.36363636363636365,Pop/Rock,0.7420417125868829,0.5814957296952881
115,0.5617472368421051,0.6475996010105061,0.6715480365488631,0.5174367589652543,0.7628500156185977,1.0,0.8181818181818182,Pop/Rock,0.6207388236746032,0.564868614832857
116,0.57814347323049,0.6588406468040742,0.7263323909047943,0.5408901430571205,0.7372413564800309,1.0,0.18181818181818182,Pop/Rock,0.5841649150345425,0.5454479659994448
117,0.4010369407894738,0.6369980882588819,0.6241094711967652,0.5418118906984418,0.6964107956325774,1.0,0.7272727272727273,Pop/Rock,0.6965565887622411,0.6101081088842348
118,0.6930753788566243,0.6677641911941615,0.6455390432179803,0.4874898078914724,0.7383177121405674,1.0,0.0,Pop/Rock,0.4235822984464326,0.4065028391977695
119,0.5227475465063521,0.33651498115326006,0.44854063540408556,0.4680226450203148,0.6283468642290728,1.0,0.0,Pop/Rock,0.3516203676714903,0.41683936901289553
120,0.6930753788566243,0.6677641911941615,0.6455390432179803,0.4874898078914724,0.7383177121405674,1.0,0.0,International,0.4112824336191673,0.42622788569339476
121,0.5741833030852994,0.5351932362258401,0.46710077193719485,0.48598660589299736,0.7560878223143483,1.0,0.6363636363636364,Pop/Rock,0.7377198629417127,0.7177062335050517
122,0.6584063793103447,0.6399091025743844,0.4815674715118416,0.4855162626469551,0.8238508745932658,0.0,0.09090909090909091,R&B;,0.15088652858688667,0.047708265930670235
123,0.6256611082123411,0.5316518014676397,0.581187279315234,0.5319922894829686,0.7391761216708043,1.0,0.6363636363636364,Country,0.875452261866765,0.7339010665341947
124,0.7111394249092559,0.3199168417675836,0.8525388100614398,0.4823047606040947,0.6077512444262335,1.0,0.2727272727272727,Vocal,0.4462505941111756,0.44933732993197606
125,0.49116231397459165,0.6438506626433554,0.4896529359869769,0.5256439943323432,0.7713870727421726,1.0,0.0,Pop/Rock,0.47288977782497643,0.4205912957378809
126,0.5100804866152451,0.280027511227845,0.43332549493252115,0.4631916515870577,0.6409246243582636,1.0,0.18181818181818182,Pop/Rock,0.4425506667979081,0.535312655950875
127,0.5002932338929218,0.7798185790761089,0.5157280228955522,0.552085592998509,0.8299465076285282,1.0,0.8181818181818182,Pop/Rock,0.636324747344313,0.492082089502375
128,0.5511138940562613,0.6151166683374769,0.474260848605787,0.5112101738991885,0.7523257861360843,1.0,0.45454545454545453,Pop/Rock,0.8203070734141495,0.7265358813300772
129,0.2664295360707804,0.2605962346619617,0.21558678884629526,0.4160513685456429,0.4487414509870086,1.0,0.0,Pop/Rock,0.15904394684587486,0.2098311751239582
130,0.44363024614337565,0.6264984952682653,0.5816789108858899,0.5289746287001946,0.6864088295692834,1.0,0.8181818181818182,Pop/Rock,0.6391113623002371,0.5730190486121489
131,0.6325365789473683,0.5417972852674632,0.7442769248542773,0.49793135648195563,0.6769692872809661,1.0,0.6363636363636364,Latin,0.7064831679607632,0.6719577205859679
132,0.5449284131125227,0.403416027748817,0.8545887381189939,0.6061427179714796,0.770845819904071,1.0,0.45454545454545453,Latin,0.6358856834725617,0.577451168464092
133,0.38534604809437384,0.9032331121180528,0.5322429365121042,0.560030546735407,0.8241273525753815,1.0,1.0,Pop/Rock,0.4255270555585461,0.279797311998931
134,0.4212917547640654,0.7965811071457213,0.5109834406343539,0.5368357705395654,0.7632134774036492,1.0,0.7272727272727273,Pop/Rock,0.7045831911974711,0.5313017316744898
135,0.6516925215517241,0.2873969975539337,0.6939481804337552,0.49335868926900883,0.662945714526742,1.0,0.36363636363636365,Country,0.6741202094119441,0.5620312884910617
136,0.3028893749999999,0.6252788736065442,0.40587856220133384,0.5536505070162859,0.6850227551881222,1.0,0.8181818181818182,Pop/Rock,0.5807025958936277,0.48845246741683246
137,0.6204648661524501,0.6159814239313497,0.82119773670115,0.5419919105010982,0.7203757918966474,1.0,0.0,Pop/Rock,0.3798036888512897,0.3793236864251105
138,0.5558252325317604,0.2698215775122303,0.5301860704720894,0.4935158848031685,0.5705260931813252,0.0,0.45454545454545453,Jazz,0.3050501971356747,0.08440617798385075
139,0.4506097254990925,0.307604319712888,0.4477051094890511,0.5064930793130527,0.6486169905276097,1.0,0.0,Pop/Rock,0.3414146484842049,0.4011540274726315
140,0.37300196460980034,0.6253598835111075,0.46531437588615243,0.48867105568643515,0.7372098849574586,1.0,0.8181818181818182,Pop/Rock,0.6263416522561518,0.5391710197225815
141,0.4189856828493647,0.36475886097521854,0.49379669064748205,0.4764118457441359,0.6015157521270699,1.0,0.18181818181818182,Pop/Rock,0.4927446070091077,0.5545518937459918
142,0.6043074035843919,0.6367936923570454,0.5033802646641811,0.5474946828729784,0.7792339870568101,1.0,0.6363636363636364,Country,0.8018073591397982,0.7386702245984292
143,0.47731817604355714,0.6207910427861095,0.47457605734390595,0.5250180830118246,0.7698477418833909,1.0,0.0,Latin,0.39699256608741795,0.4588668287668388
144,0.32190104696007255,0.2942901174913786,0.281349616131912,0.4329485608931681,0.6392844645568705,1.0,0.8181818181818182,Vocal,0.5862868249615285,0.40882139046695265
145,0.5847718738656986,0.551337082965755,0.739395175129969,0.49902455643188004,0.722737155872641,1.0,0.0,R&B;,0.39640466955257725,0.42860490069092627
146,0.5343004219600725,0.8523019327933274,0.46614916242188736,0.508035801836867,0.8462433348598423,1.0,0.8181818181818182,Pop/Rock,0.6001510844493007,0.443597901108827
147,0.39041377608892924,0.7162570655224957,0.5370585306936932,0.5083882088838814,0.7577322037648533,1.0,0.7272727272727273,Pop/Rock,0.7161727611459618,0.5728799092529417
148,0.5516435707803993,0.6996054886117571,0.6797312135692906,0.521967142385651,0.7310026776494974,1.0,0.6363636363636364,Pop/Rock,0.7455681837678108,0.6474148502945566
149,0.24576386229582575,0.16599732737188225,0.13014373260515674,0.37306556352214143,0.5684131340837331,1.0,0.18181818181818182,Classical,0.6514190947850726,0.21910479288295082
150,0.5333251349818511,0.4711117210682493,0.547656288399937,0.4863955125359919,0.6733914157969583,1.0,0.6363636363636364,Country,0.8486349137992906,0.7305076145172407
151,0.5674352801724137,0.5961304785868955,0.454074145880376,0.5298948279786496,0.7931726163320398,1.0,0.09090909090909091,R&B;,0.45448304230706715,0.5435505594454035
152,0.46993887590744093,0.25801506636458416,0.45298673633356096,0.5049869268325993,0.557362556099207,1.0,0.18181818181818182,Latin,0.3964604891164203,0.47002810062032885
153,0.5328399035843919,0.6238372584008341,0.6348070335556373,0.5026702897561087,0.7418769938296899,1.0,0.0,Pop/Rock,0.45878671806815396,0.43308907768562976
154,0.46093422754083474,0.865425871160478,0.4844350238932941,0.5231041113273471,0.8062074377545856,1.0,0.18181818181818182,Pop/Rock,0.5950880765559137,0.43861938942695944
155,0.44764436138838476,0.2948570143957013,0.658051212519036,0.5193655610183573,0.6698145894092411,1.0,0.0,Latin,0.35910162467336115,0.37341048133103927
156,0.5040692377495463,0.2915914558104098,0.5586657301895709,0.47223633844332913,0.609019467810745,1.0,0.45454545454545453,Vocal,0.8086735649018474,0.6211357334833045
157,0.6728476905626134,0.5228311843371561,0.7163904479336238,0.484267373985683,0.6877658764973849,1.0,0.18181818181818182,Pop/Rock,0.525793952064399,0.5703029150743204
158,0.7204387874319419,0.5745857496591547,0.7249709268497609,0.4589908668783502,0.7279797171539444,1.0,0.0,R&B;,0.3929645907626269,0.4000842872552415
159,0.5441650657894737,0.610290803191916,0.7600820627002048,0.5358104111896388,0.6831636506061848,1.0,0.8181818181818182,Pop/Rock,0.5700393756123803,0.5480985778773177
160,0.5713779820780399,0.414847846659716,0.5351296108806386,0.4520276901453333,0.6414822854250525,1.0,0.45454545454545453,Pop/Rock,0.6565597120067256,0.7550057023829352
161,0.35063631578947363,0.29934862859892536,0.353730645381505,0.4344250611719986,0.6621658752922461,1.0,0.5454545454545454,Reggae,0.31329536976368566,0.5659434019058576
162,0.4097870837114337,0.24062650974416552,0.371273485270178,0.4449477830129628,0.6516498937067657,1.0,0.0,Vocal,0.5003110744454228,0.3167655204350075
163,0.558406506352087,0.5593581883070013,0.4106063372367799,0.5048066185257264,0.7726769297163103,1.0,0.6363636363636364,R&B;,0.6183237088436554,0.745673504452407
164,0.6283550850725952,0.6744524460662443,0.48024028146825604,0.5159710801552346,0.8289518270625948,1.0,0.09090909090909091,Pop/Rock,0.5342613205197871,0.4752955216882082
165,0.6808590290381125,0.5813188136578715,0.8013104384813319,0.5284918974131356,0.719812017402203,1.0,0.45454545454545453,Pop/Rock,0.6199764958683236,0.6393247569402329
166,0.2428258257713249,0.9148531919159515,0.4114216762064801,0.5398458311994264,0.8287734145918196,0.0,0.36363636363636365,Pop/Rock,0.05189859428652355,0.02264855030429247
167,0.5032883507259528,0.6239634694041223,0.6869409147718322,0.5010978564193611,0.7539459940466148,1.0,0.8181818181818182,Pop/Rock,0.6170077266343739,0.5665244213204641
168,0.38979083938294,0.5489248977464111,0.24277988867300326,0.48068770585088827,0.7678825283328111,0.0,0.09090909090909091,Pop/Rock,-0.012371475370638763,0.04034285681144978
169,0.46772345735027215,0.42863000240596677,0.6198681930368114,0.49058855998270107,0.7053860059292825,1.0,0.45454545454545453,Jazz,0.6449852575489563,0.7330511851400694
